Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Drought_Stress_Index
2025-10-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,39.09,21.89,64.6,19.41,1,2.06,-0.558,5,Pulses_Arhar,3.28,21.01,0.339
2025-10-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.09,24.1,49.2,20.95,4,1.731,-0.552,6,Pulses_Arhar,3.28,21.01,0.179
2025-10-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.89,24.95,54.3,21.32,2,0.809,-0.579,7,Pulses_Arhar,0.0,21.01,0.375
2025-10-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.15,22.64,43.8,20.62,7,0.739,-0.544,8,Pulses_Arhar,0.0,21.01,0.327
2025-10-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.45,23.72,53.7,20.3,3,0.375,-0.578,9,Pulses_Arhar,0.0,12.37,0.433
2025-10-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.98,23.05,57.4,20.19,5,1.201,-0.524,10,Pulses_Arhar,0.0,12.37,0.349
2025-10-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.27,21.04,46.2,20.75,5,0.958,-0.507,11,Pulses_Arhar,0.0,12.37,0.554
2025-10-10,Red_Laterite_Zone,Purulia,23.33,86.36,15.16,35.45,21.89,52.0,14.81,1,2.053,-0.499,0,Maize,15.16,27.53,0.0
2025-10-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,38.95,20.52,50.5,21.2,7,0.481,-0.53,1,Maize,15.16,18.44,0.0
2025-10-12,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.63,22.52,48.9,19.76,3,1.053,-0.542,2,Maize,15.16,18.44,0.0
2025-10-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.9,21.35,47.5,21.03,7,1.119,-0.623,3,Maize,15.16,18.44,0.0
2025-10-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,37.8,21.01,51.2,22.29,6,1.861,-0.57,4,Maize,15.16,18.44,0.0
2025-10-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.2,19.99,47.8,20.96,8,0.66,-0.651,5,Maize,15.16,18.44,0.0
2025-10-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.76,22.16,55.6,21.19,6,0.622,-0.577,6,Maize,15.16,18.44,0.0
2025-10-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.12,21.98,55.4,21.17,3,0.937,-0.511,7,Pulses_Arhar,0.0,18.44,0.286
2025-10-18,Red_Laterite_Zone,Purulia,23.33,86.36,2.19,33.75,18.74,49.1,21.8,2,1.912,-0.578,8,Pulses_Arhar,2.19,20.63,0.214
2025-10-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.09,22.28,50.7,21.5,5,0.815,-0.503,9,Pulses_Arhar,2.19,20.63,0.221
2025-10-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.35,20.7,52.7,21.11,6,1.695,-0.487,10,Pulses_Arhar,2.19,20.63,0.274
2025-10-21,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,36.21,19.36,56.0,22.18,2,1.037,-0.473,11,Pulses_Arhar,2.19,20.63,0.457
2025-10-22,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.69,18.1,44.9,21.65,7,0.387,-0.514,12,Pulses_Arhar,2.19,20.63,0.471
2025-10-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.44,18.67,52.6,21.51,6,1.378,-0.431,13,Pulses_Arhar,2.19,20.63,0.398
2025-10-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.38,20.54,46.5,18.83,5,0.505,-0.508,14,Pulses_Arhar,2.19,20.63,0.485
2025-10-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.78,21.57,44.8,21.88,4,0.824,-0.509,15,Pulses_Arhar,0.0,20.63,0.439
2025-10-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.52,20.61,51.4,22.82,4,0.349,-0.546,16,Pulses_Arhar,0.0,20.63,0.666
2025-10-27,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.34,17.22,47.8,21.39,7,1.671,-0.49,17,Pulses_Arhar,0.0,20.63,0.497
2025-10-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.25,18.96,49.2,21.11,5,1.77,-0.507,18,Pulses_Arhar,0.0,17.35,0.682
2025-10-29,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.7,19.88,49.4,21.05,6,0.955,-0.526,19,Pulses_Arhar,0.0,17.35,0.795
2025-10-30,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,35.87,18.63,46.6,23.02,2,1.743,-0.448,20,Pulses_Arhar,0.0,17.35,0.843
2025-10-31,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.05,18.24,46.8,22.23,5,2.145,-0.468,21,Pulses_Arhar,0.0,17.35,0.792
2025-11-01,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.46,19.57,51.3,20.37,2,1.093,-0.54,22,Pulses_Arhar,0.0,17.35,0.803
2025-11-02,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.41,17.83,40.3,20.67,6,2.04,-0.563,23,Pulses_Arhar,0.0,17.35,0.84
2025-11-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.75,17.27,39.5,22.64,6,1.54,-0.524,24,Pulses_Arhar,0.0,17.35,0.898
2025-11-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.54,18.3,48.9,20.85,8,0.775,-0.518,25,Pulses_Arhar,0.0,17.35,0.727
2025-11-05,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.12,16.47,42.3,22.71,4,1.354,-0.541,26,Pulses_Arhar,0.0,17.35,0.946
2025-11-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.56,17.83,44.5,21.38,2,1.067,-0.464,27,Pulses_Arhar,0.0,17.35,0.958
2025-11-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.52,18.26,48.2,21.5,8,1.085,-0.489,28,Pulses_Arhar,0.0,17.35,1.0
2025-11-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.21,18.59,40.2,21.89,8,1.1,-0.409,29,Pulses_Arhar,0.0,17.35,0.97
2025-11-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.42,17.08,49.4,20.75,6,1.36,-0.399,30,Pulses_Arhar,0.0,2.19,1.0
2025-11-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.26,15.7,44.0,21.21,3,1.861,-0.472,31,Pulses_Arhar,0.0,2.19,1.0
2025-11-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.83,16.58,39.9,22.32,8,1.584,-0.486,32,Pulses_Arhar,0.0,2.19,1.0
2025-11-12,Red_Laterite_Zone,Purulia,23.33,86.36,5.86,32.84,15.67,51.1,19.99,7,1.134,-0.442,0,Pulses_Arhar,5.86,8.05,0.0
2025-11-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.37,18.2,47.9,24.28,6,2.188,-0.372,1,Pulses_Arhar,5.86,8.05,0.0
2025-11-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.53,16.02,50.8,22.38,3,1.267,-0.534,2,Pulses_Arhar,5.86,8.05,0.0
2025-11-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,34.25,16.66,53.5,20.66,8,2.0,-0.419,3,Pulses_Arhar,5.86,8.05,0.0
2025-11-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.35,17.79,47.9,21.65,2,0.991,-0.416,4,Pulses_Arhar,5.86,8.05,0.0
2025-11-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.21,16.78,51.4,20.84,3,1.673,-0.439,5,Pulses_Arhar,5.86,5.86,0.0
2025-11-18,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.25,14.95,46.8,23.47,6,1.616,-0.499,6,Pulses_Arhar,5.86,5.86,0.0
2025-11-19,Red_Laterite_Zone,Purulia,23.33,86.36,2.52,32.09,15.54,44.8,20.31,5,1.637,-0.439,0,Pulses_Arhar,2.52,8.38,0.0
2025-11-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.74,16.75,47.5,23.23,4,1.835,-0.384,1,Pulses_Arhar,2.52,8.38,0.0
2025-11-21,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.18,16.72,47.1,21.46,3,1.169,-0.425,2,Pulses_Arhar,2.52,8.38,0.0
2025-11-22,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.6,16.03,43.9,23.41,7,1.809,-0.343,3,Pulses_Arhar,2.52,8.38,0.0
2025-11-23,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,33.15,14.84,43.3,20.27,2,1.874,-0.374,4,Pulses_Arhar,2.52,8.38,0.017
2025-11-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.27,16.41,40.9,21.86,7,1.409,-0.409,5,Pulses_Arhar,2.52,8.38,0.0
2025-11-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.45,15.57,51.5,21.6,1,1.1,-0.339,6,Pulses_Arhar,2.52,8.38,0.062
2025-11-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.3,14.32,48.7,20.94,1,1.877,-0.348,7,Pulses_Arhar,0.0,8.38,0.045
2025-11-27,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.75,14.92,41.6,21.21,6,0.49,-0.35,8,Pulses_Arhar,0.0,8.38,0.008
2025-11-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,32.04,13.63,47.2,22.14,5,1.158,-0.36,9,Pulses_Arhar,0.0,8.38,0.212
2025-11-29,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.3,18.35,43.8,21.32,6,1.245,-0.445,10,Pulses_Arhar,0.0,8.38,0.115
2025-11-30,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.38,13.95,44.5,20.82,2,1.33,-0.383,11,Pulses_Arhar,0.0,8.38,0.109
2025-12-01,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.47,15.7,46.3,21.51,8,0.976,-0.333,12,Pulses_Arhar,0.0,8.38,0.253
2025-12-02,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.1,16.12,45.0,21.39,8,1.662,-0.358,13,Pulses_Arhar,0.0,8.38,0.325
2025-12-03,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.86,13.72,46.7,22.33,3,0.36,-0.31,14,Pulses_Arhar,0.0,8.38,0.303
2025-12-04,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.12,16.75,47.6,21.74,1,1.496,-0.326,15,Pulses_Arhar,0.0,8.38,0.356
2025-12-05,Red_Laterite_Zone,Purulia,23.33,86.36,7.74,30.12,14.35,50.4,17.49,6,2.093,-0.341,0,Pulses_Arhar,7.74,16.12,0.0
2025-12-06,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.09,15.84,37.9,21.27,3,0.903,-0.296,1,Pulses_Arhar,7.74,16.12,0.0
2025-12-07,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.17,15.52,45.1,23.09,8,0.67,-0.317,2,Pulses_Arhar,7.74,16.12,0.0
2025-12-08,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,31.63,13.03,43.2,21.79,1,1.901,-0.368,3,Pulses_Arhar,7.74,16.12,0.0
2025-12-09,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.88,15.97,45.1,23.14,5,2.033,-0.464,4,Pulses_Arhar,7.74,16.12,0.0
2025-12-10,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.86,14.52,41.5,21.18,3,1.214,-0.209,5,Pulses_Arhar,7.74,16.12,0.0
2025-12-11,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.74,14.32,37.8,21.69,7,1.754,-0.412,6,Pulses_Arhar,7.74,16.12,0.0
2025-12-12,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.6,14.14,41.8,22.13,1,1.298,-0.296,7,Pulses_Arhar,0.0,10.26,0.01
2025-12-13,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.56,14.37,47.4,23.33,2,2.141,-0.316,8,Pulses_Arhar,0.0,10.26,0.0
2025-12-14,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.51,12.86,47.0,24.81,4,1.768,-0.314,9,Pulses_Arhar,0.0,10.26,0.086
2025-12-15,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.22,10.99,46.2,23.13,5,0.376,-0.299,10,Pulses_Arhar,0.0,10.26,0.061
2025-12-16,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.98,14.81,46.8,19.92,2,0.982,-0.306,11,Pulses_Arhar,0.0,10.26,0.189
2025-12-17,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,27.19,11.58,47.8,21.54,2,1.065,-0.319,12,Pulses_Arhar,0.0,10.26,0.09
2025-12-18,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.71,12.53,42.3,22.79,6,0.656,-0.317,13,Pulses_Arhar,0.0,10.26,0.206
2025-12-19,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.81,13.72,42.8,20.85,4,2.127,-0.267,14,Pulses_Arhar,0.0,7.74,0.3
2025-12-20,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.83,12.5,48.9,21.62,7,1.114,-0.247,15,Pulses_Arhar,0.0,7.74,0.341
2025-12-21,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,26.03,14.17,50.1,21.43,6,1.375,-0.303,16,Pulses_Arhar,0.0,7.74,0.192
2025-12-22,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,27.81,12.69,45.1,21.23,7,0.72,-0.272,17,Pulses_Arhar,0.0,7.74,0.32
2025-12-23,Red_Laterite_Zone,Purulia,23.33,86.36,33.07,25.65,14.83,59.4,11.85,3,1.853,-0.127,0,Maize,33.07,40.81,0.0
2025-12-24,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,27.51,12.45,49.2,22.07,7,0.332,-0.213,1,Maize,33.07,40.81,0.0
2025-12-25,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.2,12.75,48.7,22.32,3,1.568,-0.253,2,Maize,33.07,40.81,0.0
2025-12-26,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.57,11.83,37.5,21.54,5,1.701,-0.281,3,Maize,33.07,40.81,0.0
2025-12-27,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,28.33,13.48,40.9,22.15,5,0.53,-0.259,4,Maize,33.07,40.81,0.0
2025-12-28,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.03,13.91,50.9,23.07,1,0.52,-0.24,5,Maize,33.07,40.81,0.0
2025-12-29,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.13,14.0,40.4,22.41,1,0.647,-0.179,6,Maize,33.07,40.81,0.0
2025-12-30,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,29.4,11.15,46.1,21.68,1,2.099,-0.245,7,Pulses_Arhar,0.0,40.81,0.0
2025-12-31,Red_Laterite_Zone,Purulia,23.33,86.36,0.0,30.13,14.6,42.0,23.19,7,1.695,-0.241,8,Pulses_Arhar,0.0,40.81,0.076
2020-01-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.35,13.72,48.2,21.6,3,0.802,-0.912,1,Pulses_Arhar,0.0,0.0,0.0
2020-01-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.04,13.54,47.2,22.11,7,1.525,-0.788,2,Pulses_Arhar,0.0,0.0,0.0
2020-01-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.4,13.32,42.2,22.76,7,0.816,-0.796,3,Pulses_Arhar,0.0,0.0,0.0
2020-01-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.89,13.77,48.3,22.36,8,1.321,-0.801,4,Pulses_Arhar,0.0,0.0,0.0
2020-01-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.26,13.69,43.3,22.21,2,0.607,-0.715,5,Pulses_Arhar,0.0,0.0,0.0
2020-01-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.95,12.66,42.2,23.07,5,1.854,-0.777,6,Pulses_Arhar,0.0,0.0,0.0
2020-01-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.54,11.8,43.5,21.28,8,1.607,-0.651,7,Pulses_Arhar,0.0,0.0,0.0
2020-01-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.16,11.8,40.2,22.81,6,1.122,-0.806,8,Pulses_Arhar,0.0,0.0,0.0
2020-01-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.0,12.49,45.8,20.31,4,0.834,-0.934,9,Pulses_Arhar,0.0,0.0,0.0
2020-01-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.08,12.16,41.8,22.71,2,2.064,-0.803,10,Pulses_Arhar,0.0,0.0,0.104
2020-01-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.09,13.37,43.5,24.91,6,0.468,-0.821,11,Pulses_Arhar,0.0,0.0,0.044
2020-01-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.14,13.51,46.4,22.98,4,0.635,-0.872,12,Pulses_Arhar,0.0,0.0,0.037
2020-01-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.19,11.13,45.8,20.5,1,1.337,-0.749,13,Pulses_Arhar,0.0,0.0,0.28
2020-01-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.57,10.28,48.9,22.38,4,1.18,-0.797,14,Pulses_Arhar,0.0,0.0,0.189
2020-01-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.32,10.84,40.6,21.49,4,1.758,-0.796,15,Pulses_Arhar,0.0,0.0,0.316
2020-01-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.9,12.29,41.5,21.4,4,1.642,-0.747,16,Pulses_Arhar,0.0,0.0,0.435
2020-01-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.3,11.5,48.9,20.67,4,0.334,-0.752,17,Pulses_Arhar,0.0,0.0,0.295
2020-01-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.94,13.09,45.8,22.2,4,0.885,-0.772,18,Pulses_Arhar,0.0,0.0,0.417
2020-01-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.92,12.28,42.8,21.78,5,2.09,-0.79,19,Pulses_Arhar,0.0,0.0,0.406
2020-01-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.42,13.52,44.6,22.02,4,1.155,-0.766,20,Pulses_Arhar,0.0,0.0,0.421
2020-01-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.86,15.82,45.0,21.26,7,0.399,-0.703,21,Pulses_Arhar,0.0,0.0,0.433
2020-01-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.37,11.14,44.1,21.39,2,0.421,-0.736,22,Pulses_Arhar,0.0,0.0,0.499
2020-01-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.77,12.82,43.4,21.78,8,0.505,-0.81,23,Pulses_Arhar,0.0,0.0,0.458
2020-01-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.03,12.36,45.6,22.94,1,1.141,-0.804,24,Pulses_Arhar,0.0,0.0,0.562
2020-01-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.33,14.02,45.0,23.15,2,1.585,-0.711,25,Pulses_Arhar,0.0,0.0,0.616
2020-01-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.87,11.85,41.8,20.31,4,1.204,-0.707,26,Pulses_Arhar,0.0,0.0,0.634
2020-01-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.31,14.04,47.7,22.51,4,1.044,-0.695,27,Pulses_Arhar,0.0,0.0,0.746
2020-01-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.48,11.71,45.5,21.72,5,1.366,-0.68,28,Pulses_Arhar,0.0,0.0,0.794
2020-01-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.34,11.74,49.2,21.18,6,1.211,-0.684,29,Pulses_Arhar,0.0,0.0,0.877
2020-01-30,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.29,14.22,39.2,21.99,5,2.199,-0.698,30,Pulses_Arhar,0.0,0.0,0.764
2020-01-31,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.67,12.48,43.6,22.64,8,2.065,-0.73,31,Pulses_Arhar,0.0,0.0,0.924
2020-02-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.35,14.65,53.2,22.06,8,2.125,-0.602,32,Pulses_Arhar,0.0,0.0,0.798
2020-02-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.17,12.61,46.0,19.58,2,0.715,-0.705,33,Pulses_Arhar,0.0,0.0,1.0
2020-02-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.73,14.73,44.1,22.38,5,1.489,-0.708,34,Pulses_Arhar,0.0,0.0,1.0
2020-02-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.55,13.01,44.8,22.26,2,0.695,-0.714,35,Pulses_Arhar,0.0,0.0,0.978
2020-02-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.79,13.75,46.9,21.89,2,0.71,-0.72,36,Pulses_Arhar,0.0,0.0,1.0
2020-02-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.94,11.77,46.5,22.25,6,1.875,-0.63,37,Pulses_Arhar,0.0,0.0,1.0
2020-02-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.81,14.76,44.3,20.99,5,1.391,-0.671,38,Pulses_Arhar,0.0,0.0,1.0
2020-02-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.46,11.93,44.3,21.57,6,0.954,-0.734,39,Pulses_Arhar,0.0,0.0,1.0
2020-02-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.34,12.18,48.6,22.94,6,0.573,-0.7,40,Pulses_Arhar,0.0,0.0,1.0
2020-02-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.06,13.59,39.9,21.46,5,1.086,-0.585,41,Pulses_Arhar,0.0,0.0,1.0
2020-02-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.36,14.61,44.8,22.92,8,1.561,-0.576,42,Pulses_Arhar,0.0,0.0,1.0
2020-02-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.37,14.93,44.5,21.75,4,1.648,-0.569,43,Pulses_Arhar,0.0,0.0,1.0
2020-02-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.49,13.59,47.0,22.02,3,1.298,-0.524,44,Pulses_Arhar,0.0,0.0,1.0
2020-02-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.01,11.41,42.7,22.05,3,1.183,-0.652,45,Pulses_Arhar,0.0,0.0,1.0
2020-02-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.35,12.65,41.3,22.44,7,1.062,-0.631,46,Pulses_Arhar,0.0,0.0,1.0
2020-02-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.7,14.35,42.5,21.97,4,0.762,-0.589,47,Pulses_Arhar,0.0,0.0,1.0
2020-02-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.21,14.02,47.7,21.69,6,1.158,-0.568,48,Pulses_Arhar,0.0,0.0,1.0
2020-02-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.44,13.09,47.8,23.02,2,1.81,-0.615,49,Pulses_Arhar,0.0,0.0,1.0
2020-02-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.88,13.23,47.3,22.9,8,2.183,-0.639,50,Pulses_Arhar,0.0,0.0,1.0
2020-02-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.68,14.53,45.1,20.24,4,0.871,-0.652,51,Pulses_Arhar,0.0,0.0,1.0
2020-02-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.49,13.99,45.6,22.01,8,2.186,-0.594,52,Pulses_Arhar,0.0,0.0,1.0
2020-02-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.98,15.95,43.9,23.9,1,1.341,-0.546,53,Pulses_Arhar,0.0,0.0,1.0
2020-02-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.07,12.9,42.8,22.93,2,0.684,-0.548,54,Pulses_Arhar,0.0,0.0,1.0
2020-02-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.21,14.87,45.4,22.67,4,0.654,-0.474,55,Pulses_Arhar,0.0,0.0,1.0
2020-02-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.78,15.53,47.1,21.14,5,0.495,-0.485,56,Pulses_Arhar,0.0,0.0,1.0
2020-02-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.98,14.44,50.3,19.9,4,1.814,-0.61,57,Pulses_Arhar,0.0,0.0,1.0
2020-02-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.88,14.14,48.5,21.7,7,1.602,-0.514,58,Pulses_Arhar,0.0,0.0,1.0
2020-02-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.11,14.71,38.1,20.65,3,0.391,-0.52,59,Pulses_Arhar,0.0,0.0,1.0
2020-02-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.47,13.43,45.5,22.51,8,2.17,-0.548,60,Pulses_Arhar,0.0,0.0,1.0
2020-03-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.96,13.12,48.5,23.05,2,0.803,-0.604,61,Pulses_Arhar,0.0,0.0,1.0
2020-03-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.2,15.95,37.4,23.07,2,1.225,-0.615,62,Pulses_Arhar,0.0,0.0,1.0
2020-03-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.56,15.39,43.5,22.94,4,0.778,-0.64,63,Pulses_Arhar,0.0,0.0,1.0
2020-03-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.75,15.52,45.8,23.26,3,2.153,-0.587,64,Pulses_Arhar,0.0,0.0,1.0
2020-03-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.83,15.43,45.9,20.94,2,0.992,-0.502,65,Pulses_Arhar,0.0,0.0,1.0
2020-03-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.23,16.94,47.0,21.15,7,1.6,-0.472,66,Pulses_Arhar,0.0,0.0,1.0
2020-03-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.77,14.92,40.9,21.53,8,2.095,-0.581,67,Pulses_Arhar,0.0,0.0,1.0
2020-03-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.68,17.22,45.8,22.04,5,0.747,-0.444,68,Pulses_Arhar,0.0,0.0,1.0
2020-03-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.6,17.29,48.8,20.47,1,0.803,-0.49,69,Pulses_Arhar,0.0,0.0,1.0
