Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2
2026-07-20,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,14.7,29.81,25.28,91.6,4.9
2026-07-21,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,15.18,30.56,24.71,88.6,16.53
2026-07-22,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,9.21,30.26,24.96,90.1,14.6
2026-07-23,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,8.04,30.7,24.81,89.0,15.95
2026-07-24,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,1.24,30.93,24.7,88.2,17.4
2026-07-25,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,0.24,32.38,25.45,87.1,19.81
2026-07-26,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,1.43,31.5,26.11,86.2,17.41
2026-07-27,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,0.98,32.06,26.41,83.5,19.73
2026-07-28,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,4.6,32.24,25.85,86.3,15.66
2026-07-29,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,2.18,29.29,25.47,89.5,15.1
2026-07-30,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,9.72,31.65,24.7,87.8,16.36
2026-07-31,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,22.25,31.37,25.16,88.6,13.23
2026-08-01,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,19.79,29.42,25.37,91.6,7.79
2026-08-02,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,32.34,27.22,25.31,94.3,15.0
2026-08-03,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,10.26,29.94,24.8,92.3,8.76
2026-08-04,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,24.19,28.61,25.46,93.6,20.16
2026-08-05,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,32.18,26.97,24.84,95.2,4.3
2026-08-06,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,2.6,31.51,24.45,84.1,24.18
2026-08-07,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,8.64,30.77,24.82,89.8,17.37
2026-08-08,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,11.42,30.86,25.0,88.9,15.85
2026-08-09,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,9.99,30.41,24.87,87.7,15.11
2026-08-10,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,3.42,31.66,24.61,84.5,23.05
2026-08-11,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,2.26,32.4,26.11,81.7,22.06
2026-08-12,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,3.4,33.09,26.42,83.7,8.07
2026-08-13,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,6.27,32.04,26.26,86.5,17.32
2026-08-14,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,5.82,31.43,25.33,87.2,20.47
2026-08-15,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,3.46,29.9,25.37,87.6,17.25
2026-08-16,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,5.26,31.0,25.35,85.4,13.9
2026-08-17,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,18.44,30.87,25.2,89.6,17.76
2026-08-18,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,7.6,31.34,24.77,88.4,17.46
2026-08-19,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,11.47,31.29,25.52,89.1,16.08
2026-08-20,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,9.34,31.18,26.05,89.7,19.21
2026-08-21,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,5.48,30.97,25.63,89.0,13.95
2026-08-22,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,4.89,32.37,26.28,83.8,19.84
2026-08-23,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,8.17,30.41,26.43,89.8,10.3
2026-08-24,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,7.64,29.58,25.7,90.9,13.52
2026-08-25,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,13.97,30.0,24.92,90.8,12.41
2026-08-26,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,13.25,30.32,25.07,88.2,17.84
2026-08-27,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,9.25,31.62,25.13,87.8,15.77
2026-08-28,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,8.83,30.08,26.36,90.9,9.4
2026-08-29,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,5.84,31.62,25.23,86.6,16.61
2026-08-30,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,10.33,32.43,26.53,84.5,10.58
2026-08-31,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,75.55,27.65,25.4,94.9,14.8
2026-09-01,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,22.46,25.83,23.46,93.0,11.73
2026-09-02,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,5.57,30.13,23.35,84.6,18.76
2026-09-03,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,8.74,30.43,24.06,86.4,15.0
2026-09-04,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,9.16,28.66,24.39,90.8,15.93
2026-09-05,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,12.23,29.0,24.48,91.6,14.88
2026-09-06,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,16.71,29.52,24.41,92.2,16.03
2026-09-07,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,15.29,29.08,25.07,91.2,17.16
2026-09-08,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,7.18,30.48,24.57,87.8,17.99
2026-09-09,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,5.11,30.65,25.21,87.6,
2026-09-10,Terai_Teesta_Alluvial_Zone,Cooch_Behar,26.32,89.45,3.42,31.92,25.54,83.4,
2026-01-01,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.77,7.41,74.5,12.89
2026-01-02,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.82,8.69,75.9,10.76
2026-01-03,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.7,10.1,82.7,10.76
2026-01-04,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,20.91,11.37,85.2,8.2
2026-01-05,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,19.74,7.93,81.3,9.38
2026-01-06,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,19.7,6.44,81.0,11.02
2026-01-07,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,20.57,6.59,76.8,13.58
2026-01-08,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,20.84,7.16,76.0,15.07
2026-01-09,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,20.48,6.0,73.5,14.99
2026-01-10,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,19.91,5.76,74.2,14.38
2026-01-11,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.4,6.72,73.9,14.84
2026-01-12,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.91,8.27,77.2,15.17
2026-01-13,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.08,7.19,74.4,14.33
2026-01-14,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.45,7.22,72.2,13.4
2026-01-15,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.17,7.08,70.6,13.98
2026-01-16,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.27,6.23,68.1,14.37
2026-01-17,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,21.7,7.07,70.7,13.63
2026-01-18,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.07,23.6,7.84,67.5,14.06
2026-01-19,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,23.87,8.71,67.6,14.24
2026-01-20,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.41,10.59,66.9,13.14
2026-01-21,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.94,11.28,71.2,12.02
2026-01-22,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,23.63,10.03,66.3,13.18
2026-01-23,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,23.85,8.9,64.7,14.95
2026-01-24,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.78,9.7,63.5,14.71
2026-01-25,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.95,9.99,66.2,14.08
2026-01-26,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.76,11.92,77.0,12.56
2026-01-27,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.85,11.96,76.9,14.79
2026-01-28,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.41,11.52,71.0,15.57
2026-01-29,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.55,13.7,79.6,13.75
2026-01-30,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.72,12.74,74.5,11.18
2026-01-31,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.65,10.6,71.0,13.43
2026-02-01,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.78,10.9,70.4,14.66
2026-02-02,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.0,11.05,68.7,16.29
2026-02-03,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.28,10.66,67.0,15.93
2026-02-04,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.95,12.34,73.1,14.18
2026-02-05,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,26.15,12.41,71.5,16.81
2026-02-06,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,23.88,10.25,68.1,18.11
2026-02-07,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.55,8.97,67.5,18.44
2026-02-08,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,25.82,9.53,64.9,18.13
2026-02-09,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,24.95,10.18,63.8,17.98
2026-02-10,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,26.03,9.82,58.1,17.54
2026-02-11,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,26.43,10.22,60.5,17.56
2026-02-12,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,26.97,11.58,63.9,17.87
2026-02-13,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,26.97,10.66,62.2,18.14
2026-02-14,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,26.81,12.0,62.9,18.52
2026-02-15,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,27.3,11.44,60.1,18.44
2026-02-16,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,27.37,11.06,59.2,18.74
2026-02-17,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,27.78,11.43,58.5,18.66
2026-02-18,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,28.79,11.34,54.1,18.93
2026-02-19,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,28.95,12.16,52.5,18.42
2026-02-20,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,29.96,14.69,61.1,18.06
2026-02-21,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,30.32,14.95,56.8,17.77
2026-02-22,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,29.96,17.68,59.2,16.7
2026-02-23,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.96,30.03,16.51,61.7,15.78
2026-02-24,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,3.55,28.43,16.53,61.5,11.29
2026-02-25,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.02,29.01,16.27,62.3,16.92
2026-02-26,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,28.71,13.76,53.0,19.06
2026-02-27,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,29.69,12.85,49.6,20.39
2026-02-28,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,30.55,13.85,51.5,21.02
2026-03-01,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,31.45,16.2,66.5,22.27
2026-03-02,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,31.96,18.65,61.4,22.05
2026-03-03,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,31.02,13.61,45.0,22.31
2026-03-04,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,30.85,14.6,48.2,20.67
2026-03-05,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,30.95,15.62,48.7,18.79
2026-03-06,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,31.26,18.76,57.6,18.44
2026-03-07,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,30.57,18.34,76.9,16.71
2026-03-08,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.01,31.56,19.65,75.8,14.78
2026-03-09,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.08,31.69,20.34,76.9,13.73
2026-03-10,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.1,31.42,20.68,76.1,12.27
2026-03-11,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.22,32.34,20.82,73.0,11.71
2026-03-12,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.04,33.23,20.94,70.8,11.05
2026-03-13,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.01,34.56,20.57,69.4,18.51
2026-03-14,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,35.09,21.14,69.0,17.85
2026-03-15,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.99,34.87,21.95,71.2,15.18
2026-03-16,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,6.92,33.5,21.42,75.6,15.87
2026-03-17,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.32,34.4,21.1,69.9,16.08
2026-03-18,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.36,35.42,20.43,64.2,18.82
2026-03-19,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.52,27.2,21.63,78.0,16.62
2026-03-20,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.18,31.54,20.93,68.2,13.63
2026-03-21,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,17.43,27.12,19.63,78.6,13.67
2026-03-22,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,28.23,16.95,69.6,21.14
2026-03-23,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,30.3,17.34,65.4,21.53
2026-03-24,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,32.41,18.51,69.8,19.24
2026-03-25,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,33.76,20.69,65.9,19.18
2026-03-26,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.04,34.14,22.38,57.6,17.63
2026-03-27,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.33,35.92,19.72,61.5,22.36
2026-03-28,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,4.55,33.36,22.3,70.7,20.17
2026-03-29,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.05,35.81,22.2,67.3,18.67
2026-03-30,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.76,35.85,23.2,72.3,18.72
2026-03-31,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.92,35.85,23.17,69.2,11.26
2026-04-01,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.67,37.1,22.61,65.6,26.27
2026-04-02,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.01,38.33,22.48,62.1,22.96
2026-04-03,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.2,39.19,23.11,60.5,21.7
2026-04-04,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.01,38.85,23.71,60.4,16.64
2026-04-05,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.53,33.39,24.61,60.4,7.0
2026-04-06,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.43,36.08,21.98,57.9,15.33
2026-04-07,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,4.89,34.99,23.23,64.4,18.37
2026-04-08,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,6.58,33.73,22.93,72.5,19.96
2026-04-09,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,9.2,32.45,22.77,72.6,15.38
2026-04-10,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.04,34.44,20.28,56.4,23.17
2026-04-11,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,35.6,19.63,48.1,23.42
2026-04-12,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,37.46,19.45,50.5,24.56
2026-04-13,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,38.69,23.15,61.8,23.2
2026-04-14,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,38.97,23.83,56.2,22.51
2026-04-15,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,39.52,23.48,60.6,21.66
2026-04-16,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.4,38.76,25.55,68.5,13.47
2026-04-17,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.53,38.15,24.92,66.8,18.37
2026-04-18,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,39.44,25.01,64.9,18.63
2026-04-19,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.46,40.92,25.15,63.8,18.4
2026-04-20,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.4,42.28,24.98,57.1,20.05
2026-04-21,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.04,42.44,25.35,52.1,17.99
2026-04-22,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.01,42.21,25.04,49.5,22.2
2026-04-23,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,41.33,24.47,53.9,21.14
2026-04-24,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,41.09,25.28,57.2,20.74
2026-04-25,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,40.17,25.9,57.6,21.28
2026-04-26,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,40.39,25.93,61.6,15.42
2026-04-27,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.14,42.87,26.16,61.6,18.18
2026-04-28,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.43,40.58,26.45,63.6,14.42
2026-04-29,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,15.37,38.51,25.67,67.9,16.24
2026-04-30,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,22.35,33.15,25.03,77.8,15.98
2026-05-01,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,7.52,33.46,23.33,72.2,21.63
2026-05-02,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,3.08,37.49,23.19,64.9,20.77
2026-05-03,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,12.2,34.54,24.7,72.8,20.74
2026-05-04,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.82,36.07,25.14,67.8,23.01
2026-05-05,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,11.05,34.1,24.48,73.2,17.23
2026-05-06,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.82,35.98,23.04,63.7,20.57
2026-05-07,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.1,35.81,24.02,62.9,21.43
2026-05-08,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,6.77,36.02,24.18,67.3,21.05
2026-05-09,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.42,35.02,24.28,67.4,22.75
2026-05-10,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.2,34.49,23.84,66.9,18.42
2026-05-11,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.26,34.87,24.65,66.9,23.54
2026-05-12,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.1,35.03,24.07,69.5,21.18
2026-05-13,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.44,37.8,24.92,67.0,22.8
2026-05-14,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.12,39.6,25.63,64.7,25.48
2026-05-15,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.52,40.42,26.36,63.8,22.42
2026-05-16,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,3.64,40.81,26.91,64.4,23.61
2026-05-17,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.88,41.14,26.3,60.3,21.13
2026-05-18,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.06,42.87,27.43,54.4,23.79
2026-05-19,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.49,42.54,27.8,57.7,21.82
2026-05-20,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.13,41.15,27.39,60.1,21.08
2026-05-21,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.96,42.42,28.19,60.5,20.33
2026-05-22,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,42.18,28.07,61.0,16.86
2026-05-23,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.56,43.23,28.12,57.1,19.01
2026-05-24,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.56,42.13,28.07,61.8,21.23
2026-05-25,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.71,41.96,28.2,61.0,22.05
2026-05-26,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.62,41.14,27.44,62.0,21.11
2026-05-27,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.93,39.96,27.14,62.7,18.25
2026-05-28,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.06,36.64,27.21,68.2,22.65
2026-05-29,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,10.32,36.17,26.2,66.7,14.12
2026-05-30,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,12.9,34.99,26.26,71.2,16.47
2026-05-31,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.56,35.32,26.37,68.4,21.7
2026-06-01,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.0,39.01,26.05,60.6,22.61
2026-06-02,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.04,37.02,27.55,63.1,20.34
2026-06-03,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,3.09,39.71,27.67,60.7,22.43
2026-06-04,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,8.95,38.23,27.5,66.0,23.08
2026-06-05,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,8.5,37.78,28.4,68.8,17.03
2026-06-06,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,4.87,37.44,28.32,68.3,1.22
2026-06-07,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,9.52,36.08,27.04,73.7,19.36
2026-06-08,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.2,39.78,27.63,65.2,23.3
2026-06-09,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.35,41.45,28.04,61.3,9.04
2026-06-10,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,4.92,41.45,28.01,63.3,14.68
2026-06-11,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,10.6,34.8,26.93,75.1,18.65
2026-06-12,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.54,34.41,26.01,74.7,22.73
2026-06-13,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.59,37.27,26.59,66.6,21.61
2026-06-14,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.96,36.67,27.1,69.7,21.92
2026-06-15,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.25,36.16,27.45,68.3,22.71
2026-06-16,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.46,38.36,27.26,66.8,22.33
2026-06-17,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,11.28,37.44,27.22,69.6,21.47
2026-06-18,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.96,37.68,27.92,69.8,18.17
2026-06-19,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,22.03,32.16,27.42,79.9,1.3
2026-06-20,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.28,35.78,26.36,73.0,23.15
2026-06-21,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,23.73,31.45,26.45,85.8,2.29
2026-06-22,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,2.04,32.62,26.24,80.7,3.97
2026-06-23,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.46,36.78,25.6,73.0,19.48
2026-06-24,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,4.05,34.98,27.19,72.6,14.31
2026-06-25,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,5.35,35.32,26.74,74.9,17.83
2026-06-26,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,6.93,35.28,26.16,75.1,20.7
2026-06-27,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,0.11,36.68,25.94,72.4,21.54
2026-06-28,Gangetic_New_Alluvial_Zone,Hooghly,22.88,87.78,1.94,35.62,27.31,74.7,19.1
