Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Waterlogging_Risk_Index
2023-09-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,6.75,34.5,25.61,74.1,14.47,4,1.525,1.155,0,Tea,59.55,512.19,0.409
2023-09-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.52,25.55,69.7,18.32,1,1.089,1.112,1,Tea,59.55,512.19,0.387
2023-09-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,7.08,34.99,24.56,76.3,13.18,7,0.858,1.095,0,Tea,66.63,493.79,0.448
2023-09-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,24.12,31.32,23.83,73.2,7.42,4,0.782,1.141,0,Wetland_Rice,90.75,473.9,0.529
2023-09-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.24,25.39,65.0,17.07,4,1.456,1.161,1,Tea,90.75,410.98,0.488
2023-09-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.0,26.05,70.4,16.49,4,0.852,1.115,2,Pineapple,37.95,410.98,0.304
2023-09-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.61,23.11,63.5,18.14,8,1.703,1.171,3,Pineapple,37.95,410.98,0.269
2023-09-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.94,24.79,60.6,19.5,4,1.614,1.179,4,Pineapple,31.2,410.98,0.228
2023-09-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.73,24.55,61.6,16.68,5,0.563,1.016,5,Pineapple,31.2,410.98,0.233
2023-09-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,20.99,33.03,25.49,66.8,10.12,6,0.451,1.073,0,Tea,45.11,355.41,0.314
2023-09-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,36.79,23.53,59.5,17.21,7,1.91,1.029,1,Pineapple,20.99,332.93,0.181
2023-09-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.16,24.55,62.7,18.3,1,2.189,1.099,2,Pineapple,20.99,332.93,0.197
2023-09-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.47,25.69,66.5,17.7,5,1.819,1.089,3,Pineapple,20.99,332.93,0.216
2023-09-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.31,23.33,65.5,19.39,4,1.219,1.108,4,Pineapple,20.99,332.93,0.211
2023-09-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.8,23.04,65.5,18.76,1,1.223,1.066,5,Pineapple,20.99,250.28,0.211
2023-09-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.82,23.79,63.8,19.26,5,0.75,1.09,6,Pineapple,20.99,250.28,0.203
2023-09-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,35.46,22.79,54.0,18.46,5,1.255,1.038,7,Pineapple,0.0,250.28,0.07
2023-09-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.36,23.8,61.9,18.81,3,2.116,1.098,8,Pineapple,0.0,166.92,0.109
2023-09-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.55,21.69,65.4,20.15,7,1.145,1.157,9,Pineapple,0.0,166.92,0.127
2023-09-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,13.91,29.21,22.4,59.8,12.0,1,1.57,1.064,0,Tea,13.91,180.83,0.155
2023-09-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.74,22.65,59.6,19.92,8,1.512,1.054,1,Pineapple,13.91,180.83,0.154
2023-09-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.85,23.27,59.9,18.95,6,0.528,1.004,2,Pineapple,13.91,180.83,0.155
2023-09-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.56,21.88,61.4,20.05,6,1.283,1.075,3,Pineapple,13.91,125.65,0.163
2023-09-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.6,21.9,44.7,19.74,3,1.793,1.076,4,Pineapple,13.91,125.65,0.079
2023-09-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.3,20.75,59.7,19.46,3,1.358,1.098,5,Pineapple,13.91,125.65,0.154
2023-09-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.53,20.7,59.3,19.26,5,1.192,1.073,6,Pineapple,13.91,125.65,0.152
2023-09-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,6.87,30.97,20.96,60.1,15.99,2,1.984,1.078,0,Tea,6.87,132.52,0.128
2023-09-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,33.2,20.83,58.9,19.68,7,0.782,1.084,1,Pineapple,6.87,132.52,0.122
2023-09-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,34.44,23.29,58.2,18.17,8,1.673,1.03,2,Pineapple,6.87,79.72,0.118
2023-09-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.46,21.26,53.3,19.31,6,1.546,1.068,3,Pineapple,6.87,79.72,0.094
2023-10-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.78,20.81,53.4,20.43,4,0.45,1.043,4,Pineapple,6.87,72.97,0.094
2023-10-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.03,19.25,55.0,20.95,2,0.802,1.053,5,Pineapple,6.87,72.97,0.102
2023-10-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,14.22,31.59,21.38,55.1,13.66,7,2.093,0.999,0,Tea,21.09,80.11,0.16
2023-10-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.36,22.2,55.3,19.56,2,0.343,1.06,1,Pineapple,14.22,55.99,0.133
2023-10-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.86,21.63,61.1,19.66,3,1.714,1.095,2,Pineapple,14.22,55.99,0.162
2023-10-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.13,20.37,53.4,19.43,3,0.558,1.004,3,Pineapple,14.22,55.99,0.124
2023-10-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.87,19.97,51.1,22.32,1,1.363,1.023,4,Pineapple,14.22,55.99,0.112
2023-10-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.13,20.89,51.9,19.75,5,1.351,1.054,5,Pineapple,14.22,55.99,0.116
2023-10-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,32.22,20.02,50.3,18.25,8,1.568,1.14,6,Pineapple,14.22,55.99,0.108
2023-10-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.64,20.33,54.1,19.46,4,1.21,1.084,7,Pineapple,0.0,35.0,0.07
2023-10-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.61,19.3,47.4,20.97,3,2.168,1.071,8,Pineapple,0.0,35.0,0.037
2023-10-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.25,19.61,51.2,22.56,4,1.561,1.044,9,Pineapple,0.0,35.0,0.056
2023-10-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.05,19.33,47.4,21.26,8,0.95,1.099,10,Pineapple,0.0,35.0,0.037
2023-10-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.09,19.97,48.8,20.71,3,1.641,1.063,11,Pineapple,0.0,35.0,0.044
2023-10-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,41.89,26.53,19.39,66.3,12.13,2,1.149,1.092,0,Tea,41.89,76.89,0.299
2023-10-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.06,19.74,49.8,20.7,7,0.865,1.002,1,Tea,41.89,76.89,0.217
2023-10-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.85,18.54,49.5,22.03,7,0.527,0.994,2,Tea,41.89,76.89,0.215
2023-10-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.06,17.78,53.3,22.21,1,1.901,1.198,3,Tea,41.89,76.89,0.234
2023-10-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.41,18.38,56.0,20.81,3,0.441,1.045,4,Tea,41.89,76.89,0.248
2023-10-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.79,17.28,54.0,21.1,2,2.029,1.134,5,Tea,41.89,62.98,0.238
2023-10-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.38,17.39,52.2,20.06,7,0.501,1.178,6,Tea,41.89,62.98,0.229
2023-10-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.7,17.09,55.7,20.14,2,2.043,1.119,7,Pineapple,0.0,62.98,0.079
2023-10-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.43,18.0,47.2,20.71,8,0.686,1.085,8,Pineapple,0.0,62.98,0.036
2023-10-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,17.1,26.21,15.27,55.8,13.58,3,0.388,1.213,0,Tea,17.1,80.08,0.147
2023-10-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,31.92,16.19,45.9,20.51,7,0.683,1.152,1,Pineapple,17.1,80.08,0.098
2023-10-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.82,18.36,52.7,21.29,6,1.652,1.04,2,Pineapple,17.1,80.08,0.132
2023-10-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.73,17.85,51.9,21.51,4,0.407,1.139,3,Pineapple,17.1,73.21,0.128
2023-10-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.49,17.02,45.9,21.41,5,1.379,1.089,4,Pineapple,17.1,73.21,0.098
2023-10-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.26,15.7,47.6,21.18,8,0.445,1.072,5,Pineapple,17.1,73.21,0.106
2023-10-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.02,16.51,48.6,20.42,8,2.071,1.088,6,Pineapple,17.1,73.21,0.111
2023-10-31,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,30.37,16.47,44.5,21.85,4,1.279,1.144,7,Pineapple,0.0,73.21,0.022
2023-11-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.05,17.2,47.8,21.81,8,2.035,1.085,8,Pineapple,0.0,73.21,0.039
2023-11-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.78,18.65,45.0,21.93,5,0.586,1.059,9,Pineapple,0.0,58.99,0.025
2023-11-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.6,17.73,48.4,21.93,4,1.023,1.131,10,Pineapple,0.0,58.99,0.042
2023-11-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,28.38,17.62,47.5,22.16,5,1.793,1.184,11,Pineapple,0.0,58.99,0.037
2023-11-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.41,16.1,49.5,21.71,3,1.9,1.139,12,Pineapple,0.0,58.99,0.047
2023-11-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.86,17.27,49.8,21.14,8,1.314,1.088,13,Pineapple,0.0,58.99,0.049
2023-11-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.64,15.07,47.1,21.13,3,1.18,1.159,14,Pineapple,0.0,58.99,0.036
2023-11-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.05,15.4,43.0,25.22,1,1.164,1.126,15,Pineapple,0.0,58.99,0.015
2023-11-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.26,16.5,48.2,21.46,3,2.032,1.124,16,Pineapple,0.0,58.99,0.041
2023-11-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,29.72,16.41,44.6,22.16,3,2.044,1.196,17,Pineapple,0.0,58.99,0.023
2023-11-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.86,16.22,42.6,19.57,3,1.917,1.151,18,Pineapple,0.0,58.99,0.013
2023-11-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.9,14.53,44.7,23.7,8,1.385,1.181,19,Pineapple,0.0,58.99,0.023
2023-11-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.94,15.11,50.2,21.11,6,1.512,1.144,20,Pineapple,0.0,58.99,0.051
2023-11-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.5,15.86,44.0,23.61,8,1.705,1.146,21,Pineapple,0.0,17.1,0.02
2023-11-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.32,13.25,44.3,21.63,3,1.082,1.285,22,Pineapple,0.0,17.1,0.021
2023-11-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.16,14.01,43.5,23.33,3,1.988,1.176,23,Pineapple,0.0,17.1,0.017
2023-11-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.23,13.76,50.6,21.69,3,1.373,1.223,24,Pineapple,0.0,17.1,0.053
2023-11-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.62,12.66,51.7,21.28,4,0.956,1.151,25,Pineapple,0.0,17.1,0.058
2023-11-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.8,14.8,43.2,22.36,3,1.442,1.286,26,Pineapple,0.0,17.1,0.016
2023-11-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.66,15.02,44.0,21.93,6,2.059,1.156,27,Pineapple,0.0,17.1,0.02
2023-11-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.05,16.24,47.7,21.09,4,1.024,1.142,28,Pineapple,0.0,17.1,0.039
2023-11-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.34,14.47,44.1,22.06,7,1.404,1.204,29,Pineapple,0.0,17.1,0.02
2023-11-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,16.76,23.31,15.19,60.9,14.52,8,0.56,1.229,0,Tea,16.76,16.76,0.172
2023-11-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.77,15.13,43.7,21.4,8,1.49,1.165,1,Pineapple,16.76,16.76,0.086
2023-11-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.18,14.07,41.2,21.3,2,1.8,1.255,2,Pineapple,16.76,16.76,0.073
2023-11-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.65,12.87,50.7,21.17,3,1.588,1.245,3,Pineapple,16.76,16.76,0.121
2023-11-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.75,12.97,43.0,21.33,4,0.887,1.207,4,Pineapple,16.76,16.76,0.082
2023-11-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.2,14.66,44.6,22.24,7,1.225,1.207,5,Pineapple,16.76,16.76,0.09
2023-11-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.79,11.19,46.0,21.47,2,0.814,1.233,6,Pineapple,16.76,16.76,0.097
2023-11-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.67,13.36,50.6,22.2,1,1.13,1.155,7,Pineapple,0.0,16.76,0.053
2023-12-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,25.35,11.76,46.6,19.8,4,1.489,1.199,8,Pineapple,0.0,16.76,0.033
2023-12-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.72,13.04,43.7,23.67,2,0.453,1.302,9,Pineapple,0.0,16.76,0.019
2023-12-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.87,13.19,47.0,22.2,4,2.143,1.297,10,Pineapple,0.0,16.76,0.035
2023-12-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.74,14.43,42.9,21.39,3,2.084,1.197,11,Pineapple,0.0,16.76,0.014
2023-12-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.29,11.91,45.4,22.77,3,1.099,1.284,12,Pineapple,0.0,16.76,0.027
2023-12-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.49,12.53,44.9,21.99,5,1.028,1.295,13,Pineapple,0.0,16.76,0.024
2023-12-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,26.15,12.16,44.4,21.35,1,0.459,1.316,14,Pineapple,0.0,16.76,0.022
2023-12-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.2,12.35,45.1,21.8,5,1.335,1.287,15,Pineapple,0.0,16.76,0.025
2023-12-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.63,12.13,46.4,22.35,2,1.17,1.342,16,Pineapple,0.0,16.76,0.032
2023-12-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.67,12.16,39.7,23.91,6,1.148,1.286,17,Pineapple,0.0,16.76,0.0
2023-12-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.53,10.9,48.2,20.2,5,0.68,1.337,18,Pineapple,0.0,16.76,0.041
2023-12-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.4,12.16,49.6,21.77,6,1.742,1.339,19,Pineapple,0.0,16.76,0.048
2023-12-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.02,12.85,42.4,22.34,6,1.92,1.289,20,Pineapple,0.0,16.76,0.012
2023-12-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.87,12.02,46.1,23.2,8,1.795,1.342,21,Pineapple,0.0,16.76,0.03
2023-12-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.06,10.95,41.5,21.35,5,2.164,1.313,22,Pineapple,0.0,16.76,0.007
2023-12-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.7,11.2,43.8,22.56,7,0.633,1.347,23,Pineapple,0.0,16.76,0.019
2023-12-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.8,11.7,46.8,19.17,5,2.018,1.327,24,Pineapple,0.0,16.76,0.034
2023-12-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.51,10.37,39.7,20.12,2,1.829,1.367,25,Pineapple,0.0,16.76,0.0
2023-12-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.51,11.55,47.1,21.85,7,1.319,1.319,26,Pineapple,0.0,16.76,0.036
2023-12-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.32,11.26,50.4,22.84,5,1.443,1.391,27,Pineapple,0.0,16.76,0.052
2023-12-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.09,10.55,43.0,22.56,2,0.917,1.37,28,Pineapple,0.0,16.76,0.015
2023-12-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.6,11.26,41.6,22.06,7,1.227,1.379,29,Pineapple,0.0,16.76,0.008
2023-12-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.62,12.68,44.1,21.3,3,0.692,1.479,30,Pineapple,0.0,0.0,0.02
2023-12-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.81,10.75,43.2,21.54,7,1.164,1.377,31,Pineapple,0.0,0.0,0.016
2023-12-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.51,11.58,49.8,21.8,6,1.065,1.394,32,Pineapple,0.0,0.0,0.049
2023-12-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.52,11.41,48.1,22.26,7,0.473,1.313,33,Pineapple,0.0,0.0,0.041
2023-12-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,11.6,23.41,11.87,51.2,16.71,8,1.217,1.396,0,Pineapple,11.6,11.6,0.102
2023-12-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.7,11.04,47.3,22.18,3,1.497,1.351,1,Pineapple,11.6,11.6,0.083
2023-12-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.86,11.33,50.4,22.91,8,2.129,1.434,2,Pineapple,11.6,11.6,0.098
2023-12-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.74,12.54,40.4,22.42,6,1.837,1.405,3,Pineapple,11.6,11.6,0.048
2023-12-31,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.53,9.84,42.6,22.41,6,1.339,1.413,4,Pineapple,11.6,11.6,0.059
2024-01-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.35,12.11,41.6,21.79,3,1.254,0.927,5,Pineapple,11.6,11.6,0.054
2024-01-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.43,10.43,46.5,21.2,8,1.611,0.907,6,Pineapple,11.6,11.6,0.079
2024-01-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,20.93,10.31,44.8,22.53,7,1.858,0.92,7,Pineapple,0.0,11.6,0.024
2024-01-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.47,10.44,46.1,24.31,1,0.694,1.025,8,Pineapple,0.0,11.6,0.03
2024-01-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.25,12.3,48.0,21.95,2,2.054,0.96,9,Pineapple,0.0,11.6,0.04
2024-01-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.62,10.53,50.7,19.23,2,1.932,1.083,10,Pineapple,0.0,11.6,0.053
2024-01-07,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.81,9.64,43.5,19.79,2,0.412,1.021,11,Pineapple,0.0,11.6,0.017
2024-01-08,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.12,8.71,49.9,23.69,7,1.44,1.03,12,Pineapple,0.0,11.6,0.049
2024-01-09,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.84,8.97,52.1,22.07,7,0.983,0.916,13,Pineapple,0.0,11.6,0.06
2024-01-10,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.26,8.74,36.9,22.04,2,0.323,0.965,14,Pineapple,0.0,11.6,0.0
2024-01-11,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.65,9.04,41.7,22.63,7,0.482,1.033,15,Pineapple,0.0,11.6,0.009
2024-01-12,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,20.93,9.09,44.6,22.84,6,2.015,1.027,16,Pineapple,0.0,11.6,0.023
2024-01-13,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,20.49,10.71,49.5,23.8,6,0.952,1.014,17,Pineapple,0.0,11.6,0.047
2024-01-14,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.56,10.52,39.9,21.95,3,1.685,1.055,18,Pineapple,0.0,11.6,0.0
2024-01-15,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.59,11.44,45.7,20.12,2,1.376,0.991,19,Pineapple,0.0,11.6,0.028
2024-01-16,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.92,8.39,41.3,23.15,2,1.927,0.993,20,Pineapple,0.0,11.6,0.006
2024-01-17,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.11,10.02,45.0,22.03,3,0.929,1.044,21,Pineapple,0.0,11.6,0.025
2024-01-18,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.21,10.06,48.5,20.6,8,1.357,1.05,22,Pineapple,0.0,11.6,0.042
2024-01-19,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.81,10.4,44.4,21.22,6,2.021,1.033,23,Pineapple,0.0,11.6,0.022
2024-01-20,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.18,9.54,48.4,23.61,8,0.977,1.045,24,Pineapple,0.0,11.6,0.042
2024-01-21,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.25,10.13,44.0,21.73,5,1.409,1.11,25,Pineapple,0.0,11.6,0.02
2024-01-22,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.22,9.64,40.9,21.19,6,1.561,1.069,26,Pineapple,0.0,11.6,0.004
2024-01-23,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.33,10.29,47.2,21.47,3,0.607,1.047,27,Pineapple,0.0,11.6,0.036
2024-01-24,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.61,8.9,45.8,21.77,5,1.392,0.998,28,Pineapple,0.0,11.6,0.029
2024-01-25,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,23.27,10.65,44.0,21.61,6,0.948,1.042,29,Pineapple,0.0,11.6,0.02
2024-01-26,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,20.21,9.96,48.8,22.8,6,2.017,1.109,30,Pineapple,0.0,0.0,0.044
2024-01-27,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,19.45,10.64,47.2,20.99,8,0.803,1.095,31,Pineapple,0.0,0.0,0.036
2024-01-28,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.51,10.45,44.8,20.88,1,1.507,1.119,32,Pineapple,0.0,0.0,0.024
2024-01-29,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.57,7.91,48.5,21.62,4,2.087,1.18,33,Pineapple,0.0,0.0,0.042
2024-01-30,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.91,10.32,47.2,19.91,3,1.317,1.127,34,Pineapple,0.0,0.0,0.036
2024-01-31,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,17.5,17.04,11.71,50.4,16.33,3,0.514,1.078,0,Pineapple,17.5,17.5,0.122
2024-02-01,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.63,12.39,43.2,24.2,4,0.939,1.174,1,Pineapple,17.5,17.5,0.086
2024-02-02,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,27.44,10.16,43.8,22.38,8,1.67,1.097,2,Pineapple,17.5,17.5,0.089
2024-02-03,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,20.63,10.87,39.7,23.04,6,0.991,1.072,3,Pineapple,17.5,17.5,0.068
2024-02-04,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,21.22,9.55,46.0,22.47,7,0.658,1.129,4,Pineapple,17.5,17.5,0.1
2024-02-05,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,24.08,10.9,40.7,23.02,4,0.369,1.21,5,Pineapple,17.5,17.5,0.074
2024-02-06,Terai_Teesta_Zone,Jalpaiguri,26.54,88.72,0.0,22.92,12.62,53.7,21.79,8,0.469,1.194,6,Pineapple,17.5,17.5,0.138
