Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Active_Crop_Cycle
2022-01-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.07,10.91,48.6,23.87,6,1.307,-1.081,9,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,21.87,12.71,48.3,22.01,3,1.271,-1.071,10,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.33,11.52,40.4,23.21,1,0.829,-0.967,11,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.8,11.89,47.2,23.7,6,1.064,-1.052,12,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.55,12.27,42.5,21.48,6,2.156,-0.91,13,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.48,11.27,41.6,23.45,6,2.188,-0.973,14,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.74,10.73,51.6,23.22,1,0.633,-1.009,15,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.69,13.29,44.5,21.91,4,1.02,-1.097,16,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.72,11.5,44.5,21.2,4,0.942,-0.982,17,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.38,12.37,41.4,20.43,5,1.442,-0.861,18,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.6,10.06,42.2,22.16,5,1.686,-0.882,19,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.05,12.74,40.8,21.34,4,0.974,-0.994,20,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.01,12.91,46.4,21.94,2,0.598,-0.919,21,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.78,12.96,43.4,23.78,8,0.891,-0.924,22,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,22.89,12.47,39.3,21.94,6,2.039,-1.018,23,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.51,12.77,43.4,22.14,8,2.166,-0.849,24,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.87,12.03,43.4,23.16,2,0.859,-0.974,25,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.22,11.7,44.5,21.54,4,1.337,-0.965,26,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.29,10.0,48.0,20.58,2,0.399,-0.919,27,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,21.39,12.1,42.6,20.77,6,1.887,-0.847,28,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.82,10.99,46.7,23.41,3,0.613,-0.895,29,Potato,0.0,19.62,Rabi_Potato_Boro
2022-01-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.27,11.75,42.1,22.55,7,1.694,-0.905,30,Potato,0.0,0.0,Rabi_Potato_Boro
2022-01-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,22.99,11.43,46.1,23.31,4,1.764,-0.838,31,Potato,0.0,0.0,Rabi_Potato_Boro
2022-01-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.66,12.08,43.3,21.94,8,0.897,-0.867,32,Potato,0.0,0.0,Rabi_Potato_Boro
2022-01-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.39,10.59,43.0,22.11,1,1.375,-0.826,33,Potato,0.0,0.0,Rabi_Potato_Boro
2022-01-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.41,11.53,46.8,21.25,4,0.392,-0.904,34,Potato,0.0,0.0,Rabi_Potato_Boro
2022-01-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.29,12.55,47.0,21.93,1,1.918,-0.879,35,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.9,10.85,44.7,21.36,2,0.544,-0.921,36,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.57,14.64,41.0,21.85,4,2.193,-0.924,37,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.78,9.43,40.6,22.15,6,2.097,-0.846,38,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.46,11.67,42.8,22.4,2,0.418,-0.897,39,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.57,12.14,45.6,22.26,4,1.252,-0.838,40,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.46,12.91,42.6,21.8,1,1.776,-0.743,41,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.92,11.3,44.0,22.37,2,1.295,-0.822,42,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.27,11.89,48.4,22.27,8,0.357,-0.891,43,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,23.61,12.94,44.2,22.19,8,0.993,-0.791,44,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,22.94,13.29,50.2,21.99,3,0.348,-0.859,45,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.67,11.65,41.9,22.69,1,1.12,-0.747,46,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.63,10.76,48.8,21.56,4,0.524,-0.796,47,Potato,0.0,0.0,Rabi_Potato_Boro
2022-02-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,31.97,20.74,11.48,54.4,10.57,4,0.472,-0.87,0,Potato,31.97,31.97,Rabi_Potato_Boro
2022-02-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,25.82,21.67,15.62,51.8,13.69,7,1.719,-0.666,0,Potato,57.79,57.79,Rabi_Potato_Boro
2022-02-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.18,12.82,50.7,20.35,6,0.519,-0.863,1,Potato,57.79,57.79,Rabi_Potato_Boro
2022-02-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.5,12.41,44.3,22.25,2,1.54,-0.807,2,Potato,57.79,57.79,Rabi_Potato_Boro
2022-02-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.96,13.05,37.6,21.68,7,0.813,-0.766,3,Potato,57.79,57.79,Rabi_Potato_Boro
2022-02-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.23,11.37,44.6,21.45,1,1.028,-0.826,4,Potato,57.79,57.79,Rabi_Potato_Boro
2022-02-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.82,12.27,40.8,20.24,6,0.588,-0.783,5,Potato,57.79,57.79,Rabi_Potato_Boro
2022-02-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.14,13.01,44.5,22.28,1,0.659,-0.849,6,Potato,25.82,57.79,Rabi_Potato_Boro
2022-02-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.05,14.59,43.7,22.65,4,1.372,-0.767,7,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.61,14.83,42.8,24.27,1,0.949,-0.745,8,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.84,14.11,41.4,22.78,3,0.659,-0.791,9,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.16,12.93,40.5,21.93,5,1.203,-0.827,10,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.05,15.14,51.8,20.65,1,0.481,-0.739,11,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,24.52,15.74,49.7,20.91,3,0.601,-0.869,12,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.14,14.61,48.0,22.51,2,2.046,-0.644,13,Potato,0.0,57.79,Rabi_Potato_Boro
2022-02-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.74,15.24,42.4,23.33,7,1.742,-0.757,14,Potato,0.0,57.79,Rabi_Potato_Boro
2022-03-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.88,13.69,43.1,21.94,6,1.411,-0.754,15,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.33,12.05,45.7,21.4,3,1.435,-0.709,16,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.8,17.47,45.9,19.26,2,1.287,-0.712,17,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.08,15.88,38.5,22.09,1,1.886,-0.75,18,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.76,14.4,51.9,21.92,3,1.195,-0.74,19,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.17,13.77,42.6,22.96,2,1.432,-0.69,20,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.46,14.28,46.7,22.42,3,1.148,-0.741,21,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,25.75,15.6,41.2,20.33,7,1.413,-0.683,22,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.46,13.6,38.4,20.9,4,0.458,-0.77,23,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.21,14.77,42.5,22.3,6,2.113,-0.795,24,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.23,14.61,41.6,21.67,1,1.653,-0.759,25,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.86,14.42,45.6,21.63,2,2.124,-0.684,26,Jute,0.0,57.79,PreMonsoon_Fallow
2022-03-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,22.14,20.28,14.57,50.0,12.5,7,1.136,-0.71,0,Jute,22.14,79.93,PreMonsoon_Fallow
2022-03-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.56,15.8,51.5,20.45,1,1.585,-0.799,1,Jute,22.14,79.93,PreMonsoon_Fallow
2022-03-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.11,15.05,43.4,21.37,6,1.012,-0.608,2,Jute,22.14,47.96,PreMonsoon_Fallow
2022-03-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.21,15.57,38.8,19.88,2,0.318,-0.732,3,Jute,22.14,22.14,PreMonsoon_Fallow
2022-03-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.55,15.72,47.3,23.89,4,2.16,-0.723,4,Jute,22.14,22.14,PreMonsoon_Fallow
2022-03-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,26.87,16.4,41.6,23.2,5,1.85,-0.725,5,Jute,22.14,22.14,PreMonsoon_Fallow
2022-03-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.36,16.85,46.7,22.99,2,1.347,-0.717,6,Jute,22.14,22.14,PreMonsoon_Fallow
2022-03-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.94,15.43,48.3,21.82,6,1.595,-0.771,7,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.82,14.84,44.7,22.3,8,1.065,-0.671,8,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.02,14.7,51.7,21.23,2,0.872,-0.612,9,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.13,16.8,50.1,20.54,4,1.562,-0.642,10,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.41,16.92,45.7,22.42,7,1.887,-0.66,11,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.59,15.91,39.0,23.58,7,1.656,-0.736,12,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.52,18.27,49.1,21.36,1,0.586,-0.705,13,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.18,17.97,42.9,20.83,5,1.416,-0.66,14,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.65,17.73,43.5,21.48,3,1.489,-0.691,15,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.38,17.21,46.6,20.74,1,1.54,-0.715,16,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.02,16.86,46.6,20.85,5,1.256,-0.677,17,Jute,0.0,22.14,PreMonsoon_Fallow
2022-03-31,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.34,17.86,47.0,22.32,6,1.705,-0.766,18,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.27,15.39,53.2,20.18,7,1.01,-0.704,19,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.46,17.44,42.5,22.73,7,0.614,-0.806,20,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,27.94,19.44,48.8,21.63,2,0.569,-0.653,21,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.65,19.08,46.4,22.04,7,1.419,-0.785,22,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.4,18.41,45.0,24.08,7,2.031,-0.719,23,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.34,17.4,40.0,20.65,5,1.431,-0.729,24,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,28.08,18.77,48.4,21.9,8,2.171,-0.737,25,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.12,19.77,51.5,20.57,1,1.823,-0.729,26,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.15,18.94,45.1,21.14,7,1.422,-0.753,27,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,29.08,19.21,50.8,21.06,6,1.783,-0.692,28,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.41,18.15,45.9,22.0,6,0.683,-0.809,29,Jute,0.0,22.14,PreMonsoon_Fallow
2022-04-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.35,18.58,51.1,23.01,2,1.472,-0.792,30,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.38,20.26,45.1,19.67,1,0.344,-0.739,31,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.93,21.25,45.8,22.56,1,2.004,-0.709,32,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.24,17.98,49.0,21.81,6,0.625,-0.736,33,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.74,21.25,47.5,20.19,4,0.948,-0.685,34,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.39,19.97,45.8,20.66,6,1.482,-0.764,35,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.18,19.02,49.3,22.38,8,0.399,-0.762,36,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.05,21.37,50.3,21.69,5,0.305,-0.702,37,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-20,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.75,19.65,48.3,19.96,4,1.072,-0.774,38,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-21,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.93,19.73,44.5,21.62,7,1.008,-0.668,39,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-22,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.62,22.57,49.2,19.63,6,1.028,-0.754,40,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-23,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.55,19.6,52.2,19.62,4,1.653,-0.689,41,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-24,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.33,21.19,53.4,22.45,4,0.611,-0.764,42,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-25,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.89,21.71,49.1,21.17,1,1.604,-0.715,43,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-26,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,30.7,21.56,50.6,19.8,7,1.988,-0.746,44,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-27,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.95,23.28,51.7,21.7,2,2.187,-0.646,45,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-28,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.46,20.97,49.5,19.6,6,1.139,-0.741,46,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-29,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,32.29,22.39,55.8,19.54,8,0.857,-0.709,47,Jute,0.0,0.0,PreMonsoon_Fallow
2022-04-30,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.25,22.2,52.9,22.68,8,0.339,-0.64,48,Jute,0.0,0.0,PreMonsoon_Fallow
2022-05-01,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,31.35,24.47,50.4,18.7,8,0.695,-0.696,49,Jute,0.0,0.0,PreMonsoon_Fallow
2022-05-02,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.58,21.78,60.5,19.7,7,1.906,-0.758,50,Jute,0.0,0.0,PreMonsoon_Fallow
2022-05-03,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.67,19.34,51.2,18.34,6,0.859,-0.661,51,Jute,0.0,0.0,PreMonsoon_Fallow
2022-05-04,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.12,21.06,51.9,20.99,5,0.722,-0.714,52,Jute,0.0,0.0,PreMonsoon_Fallow
2022-05-05,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,24.96,32.48,24.39,57.3,8.67,2,0.323,-0.808,0,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-06,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.87,23.34,53.5,20.42,6,1.929,-0.738,1,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-07,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.4,22.92,49.5,18.27,1,0.892,-0.71,2,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-08,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.93,22.76,59.0,20.45,1,1.563,-0.792,3,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-09,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.94,23.55,49.9,19.31,3,0.985,-0.819,4,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-10,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,38.32,25.08,54.8,20.04,1,1.379,-0.763,5,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-11,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,35.48,23.92,57.6,19.89,2,1.125,-0.812,6,Jute,24.96,24.96,PreMonsoon_Fallow
2022-05-12,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.04,20.75,59.4,21.08,3,1.1,-0.809,7,Jute,0.0,24.96,PreMonsoon_Fallow
2022-05-13,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.5,25.02,55.1,17.86,4,1.348,-0.693,8,Jute,0.0,24.96,PreMonsoon_Fallow
2022-05-14,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,25.84,30.43,23.8,65.6,8.85,7,1.275,-0.915,0,Jute,25.84,50.8,PreMonsoon_Fallow
2022-05-15,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,34.02,23.43,57.6,18.88,2,1.6,-0.82,1,Jute,25.84,50.8,PreMonsoon_Fallow
2022-05-16,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,33.99,25.27,59.4,16.64,2,2.068,-0.806,2,Jute,25.84,50.8,PreMonsoon_Fallow
2022-05-17,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,36.49,24.09,55.0,19.11,3,2.161,-0.796,3,Jute,25.84,50.8,PreMonsoon_Fallow
2022-05-18,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,47.38,31.66,22.14,75.6,8.16,3,1.67,-0.799,0,Jute,73.22,98.18,PreMonsoon_Fallow
2022-05-19,Gangetic_New_Alluvial_Zone,Purba_Bardhaman,23.25,87.85,0.0,37.05,23.72,59.6,19.12,1,0.411,-0.73,1,Jute,73.22,98.18,PreMonsoon_Fallow
